situation,mode,overall,alpha,lam,test_loss
Unrelated task,Parameter-wise,False,0.010000,3.000000,0.485789
Same task,Projection,False,0.010000,10.000000,0.419623
Similar task,Projection,False,0.010000,10.000000,0.439772
Unrelated task,Projection,False,0.010000,10.000000,0.509277
Same task,Parameter-wise,False,0.010000,10.000000,0.541816
Similar task,Parameter-wise,False,0.010000,10.000000,0.541032
Unrelated task,Parameter-wise,False,0.010000,10.000000,0.540993
Same task,Projection,False,0.010000,0.100000,0.437865
Similar task,Projection,False,0.010000,0.100000,0.441836
Unrelated task,Projection,False,0.010000,0.100000,0.446107
Same task,Parameter-wise,False,0.010000,0.100000,0.448130
Similar task,Parameter-wise,False,0.010000,0.100000,0.445567
Unrelated task,Parameter-wise,False,0.010000,0.100000,0.447455
Same task,Projection,False,0.010000,0.300000,0.425167
Similar task,Projection,False,0.010000,0.300000,0.430432
Unrelated task,Projection,False,0.010000,0.300000,0.455085
Same task,Parameter-wise,False,0.010000,0.300000,0.435067
Similar task,Parameter-wise,False,0.010000,0.300000,0.439540
Unrelated task,Parameter-wise,False,0.010000,0.300000,0.454132
Same task,Projection,False,0.010000,1.000000,0.413326
Similar task,Projection,False,0.010000,1.000000,0.423557
Unrelated task,Projection,False,0.010000,1.000000,0.482234
Same task,Parameter-wise,False,0.010000,1.000000,0.450631
Similar task,Parameter-wise,False,0.010000,1.000000,0.455479
Unrelated task,Parameter-wise,False,0.010000,1.000000,0.469309
Same task,Projection,False,0.010000,3.000000,0.413631
Similar task,Projection,False,0.010000,3.000000,0.430715
Unrelated task,Projection,False,0.010000,3.000000,0.503754
Same task,Parameter-wise,False,0.010000,3.000000,0.480021
Similar task,Parameter-wise,False,0.010000,3.000000,0.538459
Unrelated task,Parameter-wise,False,0.010000,3.000000,0.487541
Same task,Projection,False,0.010000,10.000000,0.412365
Similar task,Projection,False,0.010000,10.000000,0.423744
Unrelated task,Projection,False,0.010000,10.000000,0.542892
Same task,Parameter-wise,False,0.010000,10.000000,0.542118
Similar task,Parameter-wise,False,0.010000,10.000000,0.541520
Unrelated task,Parameter-wise,False,0.010000,10.000000,0.541771
Same task,Projection,False,0.010000,0.100000,0.436668
Similar task,Projection,False,0.010000,0.100000,0.436751
Unrelated task,Projection,False,0.010000,0.100000,0.444079
Same task,Parameter-wise,False,0.010000,0.100000,0.443497
Similar task,Parameter-wise,False,0.010000,0.100000,0.451779
Unrelated task,Parameter-wise,False,0.010000,0.100000,0.446944
Same task,Projection,False,0.010000,0.300000,0.428058
Similar task,Projection,False,0.010000,0.300000,0.433260
Unrelated task,Projection,False,0.010000,0.300000,0.447844
Same task,Parameter-wise,False,0.010000,0.300000,0.442864
Similar task,Parameter-wise,False,0.010000,0.300000,0.445339
Unrelated task,Parameter-wise,False,0.010000,0.300000,0.441947
Same task,Projection,False,0.010000,1.000000,0.422917
Similar task,Projection,False,0.010000,1.000000,0.430281
Unrelated task,Projection,False,0.010000,1.000000,0.469698
Same task,Parameter-wise,False,0.010000,1.000000,0.441940
Similar task,Parameter-wise,False,0.010000,1.000000,0.439393
Unrelated task,Parameter-wise,False,0.010000,1.000000,0.443245
Same task,Projection,False,0.010000,3.000000,0.408875
Similar task,Projection,False,0.010000,3.000000,0.432362
Unrelated task,Projection,False,0.010000,3.000000,0.495788
Same task,Parameter-wise,False,0.010000,3.000000,0.453611
Similar task,Parameter-wise,False,0.010000,3.000000,0.452569
Unrelated task,Parameter-wise,False,0.010000,3.000000,0.462515
Same task,Projection,False,0.010000,10.000000,0.408058
Similar task,Projection,False,0.010000,10.000000,0.440433
Unrelated task,Projection,False,0.010000,10.000000,0.544749
Same task,Parameter-wise,False,0.010000,10.000000,0.542270
Similar task,Parameter-wise,False,0.010000,10.000000,0.479884
Unrelated task,Parameter-wise,False,0.010000,10.000000,0.542095
Same task,Weighted cosine,True,0.100000,0.100000,0.445000
Same task,Weighted cosine,True,1.000000,0.100000,0.448561
Similar task,Weighted cosine,True,0.100000,0.100000,0.447307
Similar task,Weighted cosine,True,1.000000,0.100000,0.449200
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.446583
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.451670
Same task,Unweighted cosine,True,0.100000,0.100000,0.442084
Same task,Unweighted cosine,True,1.000000,0.100000,0.438507
Similar task,Unweighted cosine,True,0.100000,0.100000,0.440570
Similar task,Unweighted cosine,True,1.000000,0.100000,0.443084
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.448032
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.449658
Same task,Weighted cosine,True,0.100000,0.300000,0.434383
Same task,Weighted cosine,True,1.000000,0.300000,0.437479
Similar task,Weighted cosine,True,0.100000,0.300000,0.443265
Similar task,Weighted cosine,True,1.000000,0.300000,0.438850
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.448611
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.449794
Same task,Unweighted cosine,True,0.100000,0.300000,0.429636
Same task,Unweighted cosine,True,1.000000,0.300000,0.433823
Similar task,Unweighted cosine,True,0.100000,0.300000,0.432656
Similar task,Unweighted cosine,True,1.000000,0.300000,0.442755
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.460324
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.464115
Same task,Weighted cosine,True,0.100000,1.000000,0.435521
Same task,Weighted cosine,True,1.000000,1.000000,0.426724
Similar task,Weighted cosine,True,0.100000,1.000000,0.438691
Similar task,Weighted cosine,True,1.000000,1.000000,0.438006
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.448952
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.463630
Same task,Unweighted cosine,True,0.100000,1.000000,0.431635
Same task,Unweighted cosine,True,1.000000,1.000000,0.433030
Similar task,Unweighted cosine,True,0.100000,1.000000,0.448333
Similar task,Unweighted cosine,True,1.000000,1.000000,0.441103
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.484368
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.491748
Same task,Weighted cosine,True,0.100000,3.000000,0.440540
Same task,Weighted cosine,True,1.000000,3.000000,0.431112
Similar task,Weighted cosine,True,0.100000,3.000000,0.460380
Similar task,Weighted cosine,True,1.000000,3.000000,0.442303
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.474370
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.499112
Same task,Unweighted cosine,True,0.100000,3.000000,0.435311
Same task,Unweighted cosine,True,1.000000,3.000000,0.423203
Similar task,Unweighted cosine,True,0.100000,3.000000,0.454277
Similar task,Unweighted cosine,True,1.000000,3.000000,0.451572
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.518617
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.520045
Same task,Weighted cosine,True,0.100000,10.000000,0.542063
Same task,Weighted cosine,True,1.000000,10.000000,0.437095
Similar task,Weighted cosine,True,0.100000,10.000000,0.478668
Similar task,Weighted cosine,True,1.000000,10.000000,0.462421
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.522143
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.527764
Same task,Unweighted cosine,True,0.100000,10.000000,0.445215
Same task,Unweighted cosine,True,1.000000,10.000000,0.437082
Similar task,Unweighted cosine,True,0.100000,10.000000,0.460862
Similar task,Unweighted cosine,True,1.000000,10.000000,0.467890
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541894
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542823
Same task,Weighted cosine,True,0.100000,0.100000,0.442295
Same task,Weighted cosine,True,1.000000,0.100000,0.443865
Similar task,Weighted cosine,True,0.100000,0.100000,0.445060
Similar task,Weighted cosine,True,1.000000,0.100000,0.441639
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.447241
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.452672
Same task,Unweighted cosine,True,0.100000,0.100000,0.441684
Same task,Unweighted cosine,True,1.000000,0.100000,0.440871
Similar task,Unweighted cosine,True,0.100000,0.100000,0.437237
Similar task,Unweighted cosine,True,1.000000,0.100000,0.435037
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.446933
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.448463
Same task,Weighted cosine,True,0.100000,0.300000,0.441610
Same task,Weighted cosine,True,1.000000,0.300000,0.432906
Similar task,Weighted cosine,True,0.100000,0.300000,0.440826
Similar task,Weighted cosine,True,1.000000,0.300000,0.438248
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.445482
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.448613
Same task,Unweighted cosine,True,0.100000,0.300000,0.432326
Same task,Unweighted cosine,True,1.000000,0.300000,0.427139
Similar task,Unweighted cosine,True,0.100000,0.300000,0.433724
Similar task,Unweighted cosine,True,1.000000,0.300000,0.431209
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.452269
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.452459
Same task,Weighted cosine,True,0.100000,1.000000,0.433301
Same task,Weighted cosine,True,1.000000,1.000000,0.424392
Similar task,Weighted cosine,True,0.100000,1.000000,0.443170
Similar task,Weighted cosine,True,1.000000,1.000000,0.433995
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.449178
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.459690
Same task,Unweighted cosine,True,0.100000,1.000000,0.424471
Same task,Unweighted cosine,True,1.000000,1.000000,0.420868
Similar task,Unweighted cosine,True,0.100000,1.000000,0.440581
Similar task,Unweighted cosine,True,1.000000,1.000000,0.441689
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.482891
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.493451
Same task,Weighted cosine,True,0.100000,3.000000,0.432899
Same task,Weighted cosine,True,1.000000,3.000000,0.427279
Similar task,Weighted cosine,True,0.100000,3.000000,0.439586
Similar task,Weighted cosine,True,1.000000,3.000000,0.443595
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.464964
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.493379
Same task,Unweighted cosine,True,0.100000,3.000000,0.438570
Same task,Unweighted cosine,True,1.000000,3.000000,0.434771
Similar task,Unweighted cosine,True,0.100000,3.000000,0.458960
Similar task,Unweighted cosine,True,1.000000,3.000000,0.445726
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.517067
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.519386
Same task,Weighted cosine,True,0.100000,10.000000,0.467891
Same task,Weighted cosine,True,1.000000,10.000000,0.433743
Similar task,Weighted cosine,True,0.100000,10.000000,0.542671
Similar task,Weighted cosine,True,1.000000,10.000000,0.453004
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.540942
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.537006
Same task,Unweighted cosine,True,0.100000,10.000000,0.448374
Same task,Unweighted cosine,True,1.000000,10.000000,0.438353
Similar task,Unweighted cosine,True,0.100000,10.000000,0.467559
Similar task,Unweighted cosine,True,1.000000,10.000000,0.468041
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541981
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542476
Same task,Weighted cosine,True,0.100000,0.100000,0.441935
Same task,Weighted cosine,True,1.000000,0.100000,0.439814
Similar task,Weighted cosine,True,0.100000,0.100000,0.447969
Similar task,Weighted cosine,True,1.000000,0.100000,0.441222
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.447689
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.443589
Same task,Unweighted cosine,True,0.100000,0.100000,0.438361
Same task,Unweighted cosine,True,1.000000,0.100000,0.437908
Similar task,Unweighted cosine,True,0.100000,0.100000,0.439999
Similar task,Unweighted cosine,True,1.000000,0.100000,0.441006
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.436152
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.436873
Same task,Weighted cosine,True,0.100000,0.300000,0.443899
Same task,Weighted cosine,True,1.000000,0.300000,0.439473
Similar task,Weighted cosine,True,0.100000,0.300000,0.440675
Similar task,Weighted cosine,True,1.000000,0.300000,0.437246
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.442984
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.442060
Same task,Unweighted cosine,True,0.100000,0.300000,0.430760
Same task,Unweighted cosine,True,1.000000,0.300000,0.433376
Similar task,Unweighted cosine,True,0.100000,0.300000,0.439062
Similar task,Unweighted cosine,True,1.000000,0.300000,0.437627
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.448683
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.452693
Same task,Weighted cosine,True,0.100000,1.000000,0.437160
Same task,Weighted cosine,True,1.000000,1.000000,0.431622
Similar task,Weighted cosine,True,0.100000,1.000000,0.439550
Similar task,Weighted cosine,True,1.000000,1.000000,0.433949
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.444777
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.452682
Same task,Unweighted cosine,True,0.100000,1.000000,0.421292
Same task,Unweighted cosine,True,1.000000,1.000000,0.421062
Similar task,Unweighted cosine,True,0.100000,1.000000,0.436471
Similar task,Unweighted cosine,True,1.000000,1.000000,0.442116
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.486530
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.490076
Same task,Weighted cosine,True,0.100000,3.000000,0.424607
Same task,Weighted cosine,True,1.000000,3.000000,0.420215
Similar task,Weighted cosine,True,0.100000,3.000000,0.447440
Similar task,Weighted cosine,True,1.000000,3.000000,0.445817
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.473356
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.496548
Same task,Unweighted cosine,True,0.100000,3.000000,0.425965
Same task,Unweighted cosine,True,1.000000,3.000000,0.420159
Similar task,Unweighted cosine,True,0.100000,3.000000,0.444716
Similar task,Unweighted cosine,True,1.000000,3.000000,0.450126
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.522494
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.523717
Same task,Weighted cosine,True,0.100000,10.000000,0.541832
Same task,Weighted cosine,True,1.000000,10.000000,0.421917
Similar task,Weighted cosine,True,0.100000,10.000000,0.473700
Similar task,Weighted cosine,True,1.000000,10.000000,0.448164
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543829
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.527583
Same task,Unweighted cosine,True,0.100000,10.000000,0.429751
Same task,Unweighted cosine,True,1.000000,10.000000,0.436996
Similar task,Unweighted cosine,True,0.100000,10.000000,0.462408
Similar task,Unweighted cosine,True,1.000000,10.000000,0.461139
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.536596
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542682
Same task,Weighted cosine,True,0.100000,0.100000,0.451055
Same task,Weighted cosine,True,1.000000,0.100000,0.450233
Similar task,Weighted cosine,True,0.100000,0.100000,0.448213
Similar task,Weighted cosine,True,1.000000,0.100000,0.445254
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.451871
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.450731
Same task,Unweighted cosine,True,0.100000,0.100000,0.450687
Same task,Unweighted cosine,True,1.000000,0.100000,0.444037
Similar task,Unweighted cosine,True,0.100000,0.100000,0.450148
Similar task,Unweighted cosine,True,1.000000,0.100000,0.447261
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.448165
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.446864
Same task,Weighted cosine,True,0.100000,0.300000,0.446395
Same task,Weighted cosine,True,1.000000,0.300000,0.442413
Similar task,Weighted cosine,True,0.100000,0.300000,0.448713
